#{"t_start": 1626702195.922171, "env_id": null}
r,l,t
-1.594122,2,936.777571
-3.983638,2,937.483338
-2.590558,2,938.192946
-5.542108,2,938.963391
-12.144618,3,939.711891
-16.944903,4,940.587998
0.371251,2,941.278945
-8.354107,3,942.094107
-17.39841,4,943.064164
-15.005272,4,943.918478
-6.328199,3,944.639862
-14.523602,4,945.71416
-16.425409,3,946.482238
-47.546853,8,947.997947
-5.986575,3,948.820731
-13.868072,3,949.624041
-1.295437,2,950.316212
-7.26498,2,951.004993
-0.53575,2,951.733202
-5.922878,2,952.477273
-4.694329,2,953.197908
-0.645452,2,953.897717
-1.977257,2,954.611711
-32.972381,7,955.661807
-120.270423,15,957.448444
-12.831186,4,958.390204
-7.989581,3,959.2141
-0.846856,2,959.892519
-5.292354,3,960.742899
-26.472792,5,961.738694
-10.239165,3,962.54887
-4.38618,2,963.261937
-0.458416,2,963.963614
-0.68971,2,964.712888
-6.862834,3,965.460174
-5.879699,3,966.250417
-9.351753,3,967.023242
-43.829442,9,968.569863
-76.339015,15,970.240164
-116.92794,15,972.355775
-65.904333,11,973.830987
-3.155856,2,974.54623
-2.649838,3,975.355272
-9.420783,3,976.075842
-120.986119,15,977.762136
-10.512663,3,978.615695
-16.065868,4,979.481937
-5.24883,2,980.200813
-38.030681,7,981.263186
-12.299481,3,982.045939
-9.078279,3,982.893794
-7.523722,3,983.665199
-11.591621,3,984.443037
-44.250238,7,985.335361
-2.446338,2,986.040008
-13.733709,3,986.791248
-9.740482,5,987.659864
-1.337766,2,988.314177
-7.790772,3,989.113559
-22.750297,5,990.132981
-8.796859,3,990.890505
2.102657,4,991.717918
-5.816325,3,992.447788
-6.745685,3,993.263251
-86.242743,12,994.593176
-16.082109,4,995.498531
-37.392755,7,996.471709
-3.689511,2,997.194299
-1.363301,2,997.892828
-68.459525,10,999.741258
-38.235185,7,1000.693938
-17.58017,4,1001.566271
-5.25769,3,1002.307721
-8.185132,5,1003.134267
-138.870222,17,1004.812649
-30.091603,6,1005.758278
-5.352011,3,1006.522482
-1.696806,2,1007.213387
-0.902021,2,1007.927046
-9.024111,3,1008.665642
-255.515754,31,1011.948547
-11.523627,3,1012.665719
-1.086499,2,1013.368414
-6.221805,3,1014.208565
-0.664571,2,1014.898938
-26.108307,5,1015.854757
-52.206791,8,1017.237673
-6.331717,3,1018.023806
-48.371558,9,1019.31896
-10.201833,2,1020.031062
-63.129952,13,1021.492083
-6.703471,2,1022.242437
0.257797,2,1022.954119
-21.034298,5,1023.906589
-2.869776,2,1024.610324
-22.359523,4,1025.459919
-5.815036,2,1026.128907
-0.669093,2,1026.787387
-15.127199,4,1027.662514
-7.605812,4,1028.445999
-62.744348,9,1029.54274
-99.285878,13,1030.927716
-0.75687,2,1031.687826
-17.056999,4,1032.590574
-101.784556,15,1034.383436
-17.635925,4,1035.126771
-7.771996,3,1035.95134
-17.652418,4,1036.797705
-11.778904,4,1037.641587
-16.285586,4,1038.420941
-14.146259,5,1039.398332
-16.761692,4,1040.193317
-12.542538,3,1040.922699
-3.636941,2,1041.634879
-4.954214,2,1042.345233
-1.863981,2,1043.065258
-2.344832,2,1043.794735
-5.847434,2,1044.483536
-19.626916,5,1045.406853
-2.551523,3,1046.134784
-60.82885,9,1047.615041
-6.344273,3,1048.399872
-2.325225,2,1049.12097
-10.641684,3,1050.011225
-29.504826,5,1050.957952
-13.506764,4,1051.876412
-5.728561,3,1052.622266
-36.995898,6,1053.547952
-5.777503,2,1054.242218
-28.573649,4,1055.134846
-265.198309,32,1057.918436
-11.30767,3,1058.72587
-8.361468,2,1059.422052
-8.450392,3,1060.17641
-5.003242,2,1060.873266
-8.69232,3,1061.74362
-3.607947,2,1062.451464
-2.210858,2,1063.168222
-2.028653,2,1063.893336
-9.736909,3,1064.785721
-1.053641,2,1065.475641
-10.426637,3,1066.239288
-4.869795,2,1066.908715
-0.668227,2,1067.671462
-27.705944,5,1068.606185
-6.164683,3,1069.373524
-18.202455,4,1070.46278
-2.585032,3,1071.297284
-4.894795,2,1072.006508
-2.097959,3,1072.860989
-2.211522,2,1073.585413
-6.709225,3,1074.386447
-17.283946,4,1075.300039
-176.75927,22,1078.30809
-91.776422,27,1080.453474
-29.198275,5,1081.5452
-5.319471,3,1082.349368
-1.921329,2,1083.053132
-0.309341,2,1083.738385
-7.956915,3,1084.541278
-2.491329,2,1085.293948
-18.155145,4,1086.246498
-179.230711,22,1088.689435
-49.018085,9,1089.764797
-10.867813,3,1090.544078
-87.416284,11,1091.900436
-5.37195,3,1092.67786
-0.635705,2,1093.325391
-70.839969,10,1094.730824
-8.951519,3,1095.565022
-6.700636,3,1096.346549
-6.804678,3,1097.115151
-4.82724,2,1097.853262
-5.274998,2,1098.535809
-24.530651,5,1099.730692
-16.105962,4,1100.695714
-3.408867,2,1101.401463
-4.599681,2,1102.090492
-95.180452,12,1103.569387
-13.181277,3,1104.40361
0.554457,2,1105.090082
-16.936029,4,1105.95932
-1.152997,2,1106.662864
-15.907844,5,1107.752627
-52.175014,8,1108.956105
-1.643146,2,1109.642361
