#{"t_start": 1626785288.6592247, "env_id": null}
r,l,t
-441.972025,95,6701.627132
-43.222234,42,6704.863204
-1513.577755,195,6717.714283
-664.102232,197,6730.869195
-1425.448615,396,6757.961293
-357.064335,87,6764.609751
-415.354404,194,6778.691288
38.326924,95,6785.168033
-173.854443,39,6788.221821
-185.632634,50,6792.127543
-576.48375,95,6798.652107
-647.948193,97,6805.691444
-550.329639,96,6812.690024
-409.173155,100,6820.025798
-625.037326,95,6827.376216
-463.381701,214,6842.227726
-38.326451,8,6843.310642
-4.697748,8,6844.41008
-392.024895,65,6849.031406
-734.616983,197,6862.824269
-2212.495777,496,6894.627748
-1126.230965,159,6905.110933
-380.414681,97,6912.024456
-1790.215553,296,6933.650626
-462.595876,96,6941.214444
-594.070384,194,6953.911596
-344.133384,96,6961.152476
-38.071605,195,6973.630251
-395.174831,87,6979.904908
-952.105138,196,6993.246259
-1490.764424,195,7005.369695
150.502252,195,7019.201423
-568.39882,97,7025.82112
-688.881743,241,7041.745041
78.951113,202,7056.841404
649.808856,225,7072.76752
-600.608167,97,7079.380178
-1051.756349,172,7091.27056
-652.824464,103,7098.063112
-6.33865,8,7099.153984
-384.757577,127,7107.75436
-694.483171,96,7114.017402
-35.343248,95,7121.165093
-376.898395,96,7128.133526
-534.981493,201,7142.179675
-340.616034,96,7148.942297
-1265.324138,189,7161.380971
-595.596056,197,7174.529787
-483.527848,95,7181.348898
-173.56416,61,7185.714216
-384.214515,195,7199.269912
-122.065716,198,7213.107222
-0.229578,8,7214.222267
-385.702148,95,7221.411995
-624.824878,295,7241.640326
-1258.352253,295,7263.445232
-262.380434,43,7266.832412
-719.785631,115,7275.249444
-608.277607,94,7281.855036
1.267232,6,7282.822703
-587.793789,94,7289.865285
-178.844341,93,7296.366899
-1540.327164,217,7312.133441
-310.110427,94,7318.908825
-456.732622,96,7325.945266
-683.038759,99,7333.125361
140.848345,96,7340.050584
-114.974596,40,7343.025687
-1342.890461,198,7356.367185
-563.863573,195,7369.624924
-492.951845,97,7376.320935
-1059.340452,197,7389.692414
-643.441488,96,7396.228461
-608.342525,96,7402.593676
-101.016868,97,7410.320177
-635.337115,103,7417.812209
-738.740868,109,7425.107257
-545.47888,94,7431.997883
-364.249532,99,7438.623118
-315.343321,97,7445.489676
-633.158432,196,7459.310761
-94.714911,95,7466.818662
-2192.1114,390,7494.637897
-1173.970206,200,7508.723968
-634.081634,97,7515.411833
-50.770397,268,7533.24635
-806.709207,196,7546.92505
-76.350511,168,7558.186999
-530.626307,97,7565.306786
-558.778491,101,7572.434471
473.090591,104,7581.240531
-678.199952,116,7589.886531
-1552.06284,515,7626.040907
-149.507025,96,7633.572117
-848.099222,295,7653.601137
-244.603888,195,7667.544028
-594.63143,97,7674.256122
-43.303697,95,7680.916688
-3.852463,8,7682.080712
220.871032,196,7695.331296
-156.778675,144,7705.485987
-387.219828,97,7713.229834
-404.529179,97,7720.100443
-94.177844,137,7729.770363
-55.143562,216,7746.105227
1468.509377,398,7774.076628
-1009.691485,195,7787.451896
294.084585,97,7794.124896
-657.602875,94,7800.934254
140.885942,97,7807.990841
-523.046629,95,7814.940276
-69.914223,17,7816.812909
