#{"t_start": 1626411959.383846, "env_id": null}
r,l,t
805.449011,707,22132.336964
-170.645157,531,22165.359687
-938.5605,1198,22241.289133
2336.995074,1198,22322.129584
2569.089051,1198,22399.125423
711.027965,931,22457.096267
1087.556235,498,22489.125387
65.082386,225,22502.187779
-206.489152,716,22545.853538
1224.98722,878,22600.319167
2715.706728,1198,22674.730042
1246.564294,1198,22748.154171
-661.034596,1089,22816.073206
2262.519511,1198,22892.615909
3153.706022,1198,22968.961522
850.884528,1198,23044.97932
863.111684,1105,23114.6536
1934.989519,1198,23190.416959
1009.342432,1198,23264.878925
1679.069982,1198,23341.737868
1289.869668,1198,23415.023151
688.209053,1198,23495.083974
1520.162065,1141,23565.484883
-1338.738154,236,23580.261999
2821.268568,1198,23660.252204
2832.995144,1198,23736.102712
3456.227057,1198,23814.598508
2429.397735,1198,23890.382761
901.512787,455,23918.897421
1554.684777,1086,23987.242324
1549.066599,700,24032.41833
4873.005958,1198,24110.645438
2282.359068,1198,24187.435196
9.255863,47,24190.587908
1502.912174,1071,24258.751879
2851.987852,1198,24336.697788
2313.029164,1198,24413.44488
1470.256,825,24466.520064
1554.38578,1198,24543.415047
969.382985,1198,24621.271014
2439.692014,1198,24696.626922
1450.527636,1198,24773.629212
1223.242153,692,24816.492737
1532.780405,893,24871.843133
1078.267569,369,24894.728297
462.721219,1198,24972.485178
3480.629678,1198,25050.485432
-531.257489,631,25090.897059
812.905833,517,25122.877748
-32.644653,675,25167.267427
-604.436386,236,25181.421995
-113.783942,40,25183.8902
-855.214696,178,25194.48457
3313.209115,1198,25272.72796
251.555962,519,25304.850612
