#{"t_start": 1626354433.356354, "env_id": null}
r,l,t
-108.086725,12,5849.136085
-94.685725,11,5849.91232
-40.715787,19,5851.190758
-560.564861,117,5858.445031
-657.390573,168,5868.381054
-271.995752,50,5871.65362
-2348.721605,306,5890.68501
-108.95894,13,5891.612887
-1953.42064,253,5905.862911
-4023.366234,517,5938.313558
-5219.08641,655,5983.044636
-140.727175,27,5984.844601
-815.177303,115,5991.919149
-1171.666086,177,6002.561824
-521.382144,64,6006.347644
-247.680807,33,6008.368662
-190.409203,37,6010.666875
-728.54197,104,6017.163688
-4245.802395,545,6051.365837
-1540.645557,205,6064.418133
-708.53526,116,6071.887456
-367.833346,50,6074.819464
-353.809064,54,6077.939711
-278.904169,40,6080.243592
-260.996547,31,6082.059081
-1533.100305,201,6095.156806
-925.914641,123,6102.259135
-244.523129,36,6104.427863
-322.21719,45,6106.96926
-698.514578,124,6114.396477
-2545.277096,345,6134.721327
-1473.773313,208,6147.448044
-3196.633476,415,6174.911227
-187.517772,66,6178.952741
-2164.380337,321,6199.504659
-746.233338,116,6206.327854
-653.870279,110,6212.602335
-2530.062926,326,6234.531921
-596.355983,89,6239.554155
-1044.226463,138,6247.899273
-5890.808835,752,6295.716551
-283.226981,36,6297.995082
-3479.83244,467,6324.131408
-6623.829738,836,6378.00254
-1457.479133,196,6390.629268
-1873.007761,281,6407.154961
-569.840735,79,6411.838167
-181.972101,30,6413.610167
-956.196225,154,6422.535845
-6038.814967,762,6472.541744
-2302.838938,304,6490.808361
-6883.427982,863,6545.585768
-2822.337524,365,6570.112352
-307.899977,213,6582.924021
-353.92713,65,6586.66087
-654.035393,121,6594.017799
-169.622259,32,6595.968038
203328.256525,1095,6665.57087
-568.438719,77,6670.417587
-904.750355,150,6679.396949
-188.146241,67,6683.42867
-790.550906,140,6691.821869
-197.917684,45,6694.715456
-1308.439812,189,6706.141551
-778.012419,146,6715.194116
-299.728493,59,6718.822948
-369.56603,56,6722.071208
-776.568707,102,6727.863892
-141.25887,23,6729.32768
-162.235469,21,6730.721332
-3252.01727,401,6753.500138
-4006.569368,514,6783.188329
-2651.174857,334,6805.179026
-278.785708,37,6807.485685
-280.020659,69,6811.506265
582377.731153,463,6841.716729
-220.254514,30,6843.664991
-1053.768228,169,6853.896904
-703.701741,98,6860.019038
-285.92093,53,6863.193046
-164.792786,33,6865.196514
-213.426466,77,6869.71962
-855.746417,163,6879.43572
-2360.361188,326,6898.881628
-314.662658,44,6901.627261
-720.642012,96,6907.253885
-277.876645,41,6909.681553
-1024.021314,222,6922.348085
-1064.509615,148,6931.74245
-1890.883735,242,6945.832706
-407.883754,64,6949.511051
-798.695681,106,6955.824526
-1130.840445,145,6964.141234
-172.630435,22,6965.527984
-711.223712,108,6972.236974
-1117.937124,188,6982.992623
-110.84256,27,6984.726305
-197.822116,30,6986.510881
-482.597194,65,6990.617784
-434.429503,69,6995.246703
-890.468486,127,7003.347697
1976852.165232,257,7018.75249
-1374.227436,236,7034.263923
-118.559921,32,7036.237433
-1555.678158,221,7049.239151
-439.871565,81,7054.263306
-182.445114,23,7055.719035
-507.936717,84,7061.045283
-3683.736604,479,7094.033014
-1485.290067,245,7108.923349
-681.505317,130,7116.494851
-930.386617,165,7125.619734
-624.795976,107,7131.676521
-218.431553,27,7133.345366
-468.955816,83,7138.381967
-85.926039,21,7139.741671
-1247.407348,179,7150.423809
-1462.572773,205,7163.186239
-6599.654883,853,7213.839476
-883.022703,120,7221.795106
2323569.221084,828,7275.60867
-185.450252,45,7278.440129
-3325.368177,427,7304.111559
-967.376187,125,7311.609959
-137.467123,17,7312.706049
648907.887616,361,7336.010407
-213.000006,51,7339.129472
-442.880276,69,7343.240686
30959.735813,574,7382.285356
-123.806178,28,7384.150571
-1144.385637,176,7394.3576
-4069.436781,522,7426.578728
-894.166835,142,7435.252715
-68.632251,28,7437.180507
-1554.414081,216,7449.271459
-1545.043996,201,7462.337003
-2126.823195,288,7480.88052
-1094.079007,148,7490.548045
-911.618539,128,7497.834383
-265.266468,35,7499.956261
-418.592389,75,7504.42764
-199.964183,29,7506.21894
-1006.468118,155,7516.490468
225558.371342,156,7526.461317
-369.530478,70,7530.776409
-505.335717,79,7535.875557
-94.737518,41,7538.426027
-300.544092,46,7541.241693
-1747.803431,228,7556.379798
-101.792846,22,7557.814523
-694.421778,99,7563.796067
-792.357921,122,7571.671293
-157.255783,38,7574.00914
-1231.802345,159,7583.385392
-250.340185,29,7585.250237
-219.559304,42,7587.801638
-304.217017,57,7591.329166
-5.580503,39,7593.674955
-1934.53026,275,7611.100175
-412.486027,72,7615.460982
-537.347103,79,7620.444993
-782.701864,120,7627.466988
-560.872018,80,7632.46
-179.115391,23,7633.915824
-826.646075,142,7642.155093
-330.326154,53,7645.315288
-1067.154424,208,7657.268473
-1622.009657,218,7670.697013
-149.184727,36,7672.97007
-213.287977,41,7675.428053
-891.761871,114,7681.727207
-94.193195,34,7683.797613
-879.802798,126,7691.589879
-113.859747,33,7693.732924
-440.297912,87,7698.891759
-136.693216,28,7700.581266
-144.573926,38,7702.922342
-424.532543,69,7707.195174
-2367.798112,365,7728.856522
-377.310184,66,7732.535325
-601.441017,136,7741.014586
-6166.604773,791,7792.500413
-144.864616,121,7799.466212
-230.921958,30,7801.249633
-8189.416706,1041,7871.434858
-80.570761,43,7874.229075
-255.662144,42,7876.702809
-245.545528,35,7878.794879
-2564.40864,349,7901.981652
-362.152137,48,7904.900984
-673.210879,128,7912.717981
-243.791028,35,7914.921001
-156.018816,44,7917.607553
363211.510698,61,7921.454069
-676.670113,103,7928.168957
-220.60914,31,7930.086248
-263.894078,39,7932.472773
3599083.879513,319,7951.507604
-1192.658568,153,7961.438595
-324.708356,53,7964.747894
-160.809675,19,7965.936452
-1785.263205,252,7982.512369
-500.419165,116,7989.543549
-1101.336588,162,7999.356311
-946.295673,144,8008.426835
-106.868796,35,8010.597921
-86.179251,34,8012.722941
-212.782612,45,8015.630844
659585.609236,127,8023.928488
-742.917628,107,8030.876077
2196290.783969,235,8046.109748
-1559.215328,254,8060.9281
-701.418759,98,8066.992922
118864.474675,112,8073.524047
-1384.795253,218,8086.329888
-78.491001,60,8090.118627
-150.356384,64,8094.154331
-1060.150342,156,8103.184879
-1027.388577,132,8111.281423
-1117.318169,160,8121.770166
-1236.847393,174,8133.243114
-295.553424,86,8138.243891
-351.164034,65,8142.123248
-342.52268,54,8145.409199
-1900.19998,257,8161.963151
532649.588469,174,8173.7052
-1456.002612,224,8187.961734
-141.297697,47,8190.905038
-90.3633,32,8192.919336
-917.107994,208,8205.134908
-1372.021589,177,8215.427402
-175.662863,30,8217.37871
-549.053659,86,8223.067348
-1430.353198,187,8235.757998
-301.377256,51,8238.934728
-404.025964,79,8243.36641
-589.039637,119,8250.816984
974031.950621,403,8278.27329
-63.659305,33,8280.293968
-117.090801,24,8281.766335
-174.427647,30,8283.664621
-220.582951,62,8287.371911
-1202.377126,165,8297.410712
-1182.591584,162,8308.15081
-440.577789,194,8319.592512
-503.61118,117,8326.393554
-177.930483,37,8328.671055
-1012.465677,134,8337.234062
-1396.429673,204,8349.724176
-2410.308509,311,8368.887491
-587.959595,132,8376.81181
-1047.977991,153,8386.63831
-1728.222431,242,8402.007176
-232.441143,45,8404.651536
-122.355973,32,8406.558521
-121.037721,14,8407.479187
-1513.522343,352,8428.880523
-314.288273,40,8431.369535
-1471.866284,221,8444.59176
849451.129926,686,8492.907371
-89.258127,29,8494.801891
-463.121732,75,8499.934929
-1664.032316,212,8513.231866
-306.265364,47,8516.120387
629568.950662,140,8525.376044
-699.512526,103,8531.78994
-6365.32217,894,8585.598911
-306.407734,53,8589.167292
-1247.277994,168,8599.553618
-233.43897,60,8603.299409
-1165.30299,158,8612.631505
-269.945451,33,8614.592191
-542.907493,73,8618.853888
-1057.96257,140,8627.270359
-395.714634,67,8631.381924
-912.651265,110,8639.005515
-796.271831,113,8646.336498
-1700.545086,218,8660.945735
-123.17128,18,8662.153683
-118.933101,25,8663.660401
-2468.73468,354,8685.792449
-783.607078,107,8691.99548
-99.00222,19,8693.210603
-202.720831,35,8695.315102
-680.11726,85,8700.219891
325740.200249,124,8708.491644
-1117.111007,152,8718.166266
2382521.494236,123,8726.365162
34878.147087,56,8729.796038
2873117.655524,351,8751.09915
-267.722267,38,8753.569323
-1410.114705,207,8766.639312
549338.382461,121,8774.960559
-541.554865,73,8779.376206
-435.556171,63,8783.664451
-1165.467945,283,8800.335516
-247.598648,44,8803.053258
-872.84749,118,8810.539362
-3251.999622,537,8845.12821
-645.133906,102,8851.503523
-296.712243,53,8854.682019
31731.265064,249,8870.555058
-107.840565,23,8872.062998
-94.138623,18,8873.242693
-326.394669,73,8877.688444
-697.323884,108,8883.917644
453507.782294,78,8888.752364
-206.298371,39,8891.186099
6410182.584097,885,8944.203772
-735.235351,110,8950.943535
-174.950245,39,8953.260034
-335.71541,52,8956.632729
642431.736615,45,8959.403365
-346.287134,47,8962.236093
4481281.800826,406,8988.749671
-809.122494,112,8996.650132
-74.809881,51,8999.765406
-286.169386,64,9003.719605
-236.493285,32,9005.882069
-425.506643,106,9012.198385
-185.162769,39,9014.637193
-441.7609,87,9019.792649
-37.424017,156,9029.195343
-266.703312,77,9033.762347
-520.418409,67,9037.618614
-215.59153,28,9039.464297
-191.338368,24,9041.019809
-200.764953,83,9045.918234
-627.134637,110,9052.737486
-1003.61967,135,9061.839093
-1747.19369,237,9074.995937
-362.851867,116,9081.973407
845800.823413,49,9084.922178
1973437.55201,216,9100.205554
-1441.530862,189,9112.042309
-1367.70953,216,9125.268883
-337.93096,67,9129.689007
-343.079163,54,9132.891791
-212.343542,52,9136.139823
-264.126968,47,9138.885719
-491.650077,99,9145.004684
-499.874501,183,9156.148124
-2529.555663,341,9179.244218
-465.373079,85,9184.582693
-238.364273,77,9189.243286
-115.835558,14,9190.269225
-167.801688,21,9191.571799
219092.315144,96,9197.020552
-117.598761,22,9198.368388
-831.230208,102,9203.800289
-573.634341,80,9208.551347
-59.502587,7,9209.101496
-195.629924,54,9212.538308
-285.59351,47,9215.2929
-625.942183,87,9220.368644
-1030.802288,136,9229.887869
-316.665597,39,9232.127189
-638.203632,105,9238.776957
-391.806074,109,9245.713936
-347.077606,42,9248.018362
-867.705991,119,9254.914685
-964.24239,133,9262.691653
-754.415613,96,9268.58967
-2203.973807,319,9289.087403
-282.852496,53,9292.382154
-564.398304,85,9297.426258
-224.826574,30,9299.348966
-1700.65395,222,9314.746298
-369.140496,56,9318.193372
245282.943075,105,9324.488094
-1089.629739,144,9333.080858
-262.559037,50,9336.246391
798310.347512,391,9360.380354
-204.53526,27,9362.197338
-472.647826,72,9366.685858
-101.776819,19,9367.925848
2059287.652544,225,9382.490121
-104.573093,13,9383.39684
-1560.232953,235,9396.472515
-4437.448468,573,9433.872098
-424.147176,72,9438.483961
-178.32589,21,9439.811723
-642.039575,110,9446.431121
-928.512115,125,9454.115461
-676.471029,115,9461.180851
-3115.20425,436,9487.26632
-248.164955,51,9490.447785
-502.387203,107,9496.674551
-460.133032,67,9500.776466
-61.280377,7,9501.303817
-735.403657,105,9507.150023
-1067.907566,142,9516.424318
-327.248356,57,9520.074373
-345.038392,49,9523.207455
-4105.722811,529,9557.391083
-477.16182,69,9562.183214
-731.688837,122,9569.254424
2734781.423431,132,9577.784817
-49.736191,6,9578.304245
-1185.622173,160,9588.607462
111845.575669,56,9591.948606
-613.989848,91,9597.291207
-760.892348,107,9603.874952
-1675.452308,217,9617.818888
-3380.79214,418,9643.419975
1812448.01739,165,9653.891456
-749.401273,102,9660.679115
359649.131527,117,9668.784807
-401.350691,51,9672.018394
-61.426265,7,9672.574312
-532.869788,88,9678.262401
-2846.474791,370,9700.625212
-232.83253,31,9702.582964
-665.455802,92,9708.353926
-129.17139,17,9709.478415
-2923.044781,373,9734.473184
-289.830391,37,9736.803909
67142.946979,124,9744.043287
-2517.486948,314,9763.89379
-212.279222,45,9766.598581
-1342.029688,177,9777.98811
-108.916246,13,9778.921573
396333.219929,173,9790.028964
-2052.294084,265,9808.303269
-453.010431,71,9812.738188
67760.508285,68,9816.913385
-95.337473,11,9817.669332
-1123.133479,243,9832.650569
-386.970718,57,9836.043793
-364.178209,52,9839.390531
-1400.974749,177,9852.151894
-629.616765,127,9859.589491
-288.498635,41,9862.244641
-2961.698026,379,9884.304415
-2372.845263,299,9903.799972
3637270.524411,175,9915.352254
-228.929545,38,9917.695941
-78.674578,9,9918.360296
3189972.245177,129,9926.980992
-233.135448,28,9928.753334
1304626.872603,588,9967.61835
-312.160353,43,9970.416249
-550.211361,106,9976.497175
-268.372045,46,9979.454663
2978258.950613,272,9996.757813
-61.146217,7,9997.361642
-407.25426,96,10003.025703
-370.181958,56,10006.539877
-3005.96975,404,10032.527082
-366.905919,77,10037.554564
2591548.629096,408,10062.270479
-419.586686,126,10069.466177
564653.51704,136,10078.578156
-3666.238484,506,10110.792435
-60.506704,7,10111.401205
-203.663046,149,10120.244318
-1649.94877,241,10135.638889
-961.386892,133,10144.471802
-2664.026394,357,10167.936492
-1967.494632,257,10184.626676
-782.068974,112,10192.382835
-181.415574,115,10199.200336
-764.601417,100,10205.499199
-166.854856,20,10206.800591
-1113.269347,146,10216.256521
953200.7247,171,10227.618326
-2391.298283,296,10244.996654
-69.324589,8,10245.653429
-2131.93348,313,10263.622399
-971.162216,129,10271.949501
-398.376824,50,10274.930311
-69.005695,8,10275.549389
-712.924537,101,10282.046547
-685.498434,152,10291.547415
-68.715028,8,10292.193594
-885.936327,166,10302.262818
-589.236099,94,10308.258169
-86.981637,12,10309.110886
-340.532181,52,10312.508344
-177.383587,29,10314.41534
-1949.570165,252,10329.341714
-2363.754484,300,10350.235486
-1893.002655,243,10366.997202
-6080.536229,838,10419.641027
-810.725816,140,10427.997477
-797.667545,106,10434.439208
-78.595282,11,10435.246261
-4638.030819,577,10472.575435
-887.105278,135,10480.706548
-1163.508639,147,10489.578928
-85.28417,10,10490.33126
-2491.24357,312,10509.463655
-886.461036,118,10517.586188
-3546.847848,443,10545.020035
-839.615329,134,10553.866882
-133.190663,16,10554.950666
-924.045212,123,10562.819053
-85.000034,10,10563.595552
-8014.366938,1012,10623.915529
-1366.211567,170,10633.818063
-906.127901,120,10641.428177
-991.930491,134,10649.920137
-969.342753,131,10658.427462
-228.406459,30,10660.477592
-69.853855,8,10661.102693
-2254.034947,292,10682.156446
-77.28565,9,10682.871427
-480.19636,69,10687.120167
-8226.470994,1032,10749.665505
-1045.70232,139,10759.658737
-571.652971,84,10764.863391
-1746.56687,224,10778.360939
-2136.68826,276,10797.884738
-575.608926,72,10802.226629
-80.428677,11,10803.060074
-757.857902,107,10810.334672
-109.726734,13,10811.217296
-296.115004,47,10814.092073
-493.265014,69,10818.392769
-1961.026048,253,10835.310132
-147.191412,27,10837.085542
-922.562636,146,10845.686558
-3964.989242,505,10874.838819
-1016.67215,140,10883.879837
-632.443205,98,10890.0054
-242.427012,29,10891.840599
-212.075589,41,10894.414651
-1440.523188,190,10906.937737
-556.830514,79,10911.840989
-8046.508968,1007,10974.705164
-226.021324,27,10976.496907
-86.144504,11,10977.281672
-739.857474,98,10983.67622
-2228.15728,358,11005.043051
-918.315498,121,11012.489529
-108.835476,31,11014.355268
-932.325032,134,11021.9913
-5282.042302,667,11066.8511
-284.907162,35,11069.017211
-2981.273455,405,11093.588569
-303.898379,40,11096.245235
-700.993737,101,11102.69153
-197.322486,27,11104.27734
-9105.237489,1151,11180.808723
-589.629101,89,11186.420987
-2115.005816,273,11202.727341
334074.189325,285,11220.114071
449193.862242,551,11254.752825
-605.430086,96,11260.834306
-71.258356,8,11261.452826
-98.535236,11,11262.257863
-2447.277981,307,11279.456332
-1158.365621,154,11289.399173
-45.764861,47,11292.213696
-142.435732,17,11293.379381
-2429.592674,319,11313.822825
-871.958584,153,11322.778888
-3847.993578,515,11354.066462
-2931.745068,375,11379.820764
-937.909756,129,11388.422166
1532136.967748,316,11409.400671
4788932.402587,260,11426.358897
-94.405024,11,11427.211888
-673.71144,95,11433.228927
-884.975827,122,11441.985433
-768.932301,119,11449.302257
-3113.960445,418,11473.904508
-1663.209778,219,11489.030133
-2625.922217,342,11508.863378
-7416.103543,935,11575.363254
-1323.917663,188,11588.493694
-224.889635,36,11590.912598
-491.487175,69,11595.069046
-887.119256,137,11603.526898
-124.259819,17,11604.644126
-1284.470553,170,11616.143848
-67.92003,32,11618.305288
-5215.351981,663,11659.377074
-144.059159,17,11660.526804
1460655.251164,329,11681.289602
-4176.275544,535,11716.116068
558031.809497,165,11727.304351
-4945.914665,626,11765.595745
-747.983435,108,11772.871573
-464.688026,71,11777.282809
-1219.621085,167,11787.897211
-1652.106526,204,11799.862693
-2173.703117,389,11824.430954
-1509.134776,209,11837.532425
850417.153601,294,11858.290626
-679.082787,107,11864.98191
-237.094732,38,11867.38591
287815.796994,314,11886.688972
-340.157959,48,11889.550751
-456.128353,56,11892.877277
-35.088821,22,11894.326406
-2544.686868,324,11913.358988
-434.864579,66,11917.49317
-225.316024,29,11919.116025
-2134.952143,284,11938.080068
-178.644645,30,11940.011897
-1746.50498,233,11953.870795
-352.641644,95,11959.571483
-3576.546497,448,11987.053002
-158.352685,19,11988.304643
-435.449749,66,11992.125965
-151.993513,23,11993.566254
-783.692791,114,12001.184194
-2623.387306,329,12020.480048
2721366.244684,197,12032.227018
-506.967827,72,12036.567666
-887.903754,112,12043.104643
-5326.81401,674,12086.375373
-3923.041028,510,12121.831363
-571.818233,76,12126.311031
-101.620864,12,12127.091651
-5561.668387,708,12169.871696
-241.490015,46,12172.785325
-910.404723,117,12179.61161
-365.317966,65,12183.70463
-117.921556,16,12184.756191
-397.064445,50,12187.654009
-498.676938,71,12191.755157
-828.228089,110,12198.402339
-567.478857,73,12202.374726
-1883.657533,240,12216.442069
-1122.067103,232,12231.181326
-2859.165213,370,12255.678025
-2447.582832,317,12276.012873
-2251.952924,387,12301.188282
-1016.476958,166,12311.263871
-668.792033,91,12316.486825
-1075.993864,145,12325.444412
-804.364779,115,12332.46698
-92.975394,35,12334.626437
-754.072217,106,12341.495885
-1730.961794,228,12355.499683
-750.054269,111,12361.931745
1451172.306107,297,12382.867192
-6172.244712,781,12430.150319
-310.08703,66,12434.112336
-492.61431,73,12438.811167
-1088.947028,155,12448.50622
-108.483709,14,12449.453825
-220.89067,49,12452.564935
665332.004768,136,12461.355667
-2009.432574,267,12477.412727
-5258.50483,720,12524.97988
-1171.053572,162,12535.376936
-257.572495,47,12538.239954
-464.184331,65,12541.847262
-2463.993521,326,12559.966851
-981.998823,145,12568.593045
-2184.106592,284,12585.944333
1.409431,32,12587.939576
-314.819785,40,12590.281787
-1734.388331,225,12605.582015
-2380.152167,316,12627.14586
-1283.088057,218,12640.375196
-81.200581,29,12642.197729
-3333.346812,420,12668.470906
-394.019549,81,12673.929973
-3827.530628,515,12705.819074
-7368.928552,970,12766.983797
-967.33541,124,12774.359674
-334.306174,75,12778.839376
-289.504487,46,12781.701423
-2292.028939,353,12803.759879
-4760.057849,633,12842.332896
-2126.492446,274,12857.966466
-354.456136,49,12860.920618
224255.937679,113,12868.120062
-2718.263485,363,12888.179749
2885584.498817,820,12936.181731
-282.435759,64,12940.400545
-898.63768,125,12948.207285
-447.584434,75,12952.503469
-665.230543,108,12959.447557
-1018.833897,158,12969.518728
-163.585707,30,12971.473172
-255.77138,60,12975.31876
-495.655172,63,12979.184182
2969857.391788,352,13002.274538
-439.300261,60,13006.324016
-6380.637405,832,13058.548513
-232.883014,35,13060.798322
-1199.833497,170,13069.8958
-2003.196426,272,13087.073575
-2006.200412,269,13103.386841
2688246.065558,138,13113.138056
-990.059639,130,13120.830747
-1014.396831,138,13129.790925
-2235.658233,292,13147.248911
-167.772852,32,13149.326286
-866.26561,137,13157.541152
-263.226871,51,13160.686995
-271.828968,43,13163.337327
-242.069929,31,13165.227112
-319.614027,59,13168.95359
-51.197174,22,13170.320754
-825.668848,125,13178.161528
-4068.224817,692,13221.571277
30442.31684,409,13245.972418
205811.403356,129,13254.803688
-492.071755,78,13259.649834
-1174.683495,159,13269.182167
-2032.235188,271,13285.484899
-501.461783,79,13290.698274
-802.175108,112,13298.238005
-2153.907904,285,13315.008564
-1173.625281,184,13326.488298
-127.932374,15,13327.554759
-1070.718588,153,13336.582356
-305.550918,52,13339.809186
-3393.567577,454,13366.707209
2703471.053297,604,13402.865735
-98.857462,25,13404.493624
-8337.247468,1063,13471.394358
-8069.142926,1049,13537.220915
-1067.218883,163,13548.242915
-1729.373589,276,13564.356851
-579.930249,71,13568.920963
-1619.78672,216,13583.838148
-2468.565016,335,13604.123387
1203671.283894,117,13611.550965
-151.371738,35,13613.707645
-230.610394,51,13616.960621
-1834.286217,271,13633.864121
-1234.681968,156,13643.027416
626170.606326,65,13646.965337
-403.168317,68,13651.162597
-151.461281,42,13653.898508
-207.603007,47,13656.895625
-1830.604474,240,13672.791647
-1006.988945,134,13681.538876
-124.727297,23,13683.07526
-693.869581,100,13689.24397
-458.579488,56,13692.440487
-163.523575,26,13694.191852
-896.033045,118,13701.523421
488029.440581,128,13710.096954
-99.199867,18,13711.272953
-2663.058059,363,13732.072082
-1644.3382,220,13745.053766
-340.579252,56,13748.309933
-2774.588033,363,13769.652464
-858.016991,128,13777.269093
-1496.656668,206,13791.871414
100683.529461,140,13801.215963
-624.551732,83,13806.408191
-3864.75823,478,13835.053195
1197821.665164,163,13844.956316
-138.169631,41,13847.787144
2511783.048273,238,13863.032227
-78.916436,31,13865.069566
-678.611256,114,13871.595155
-202.011272,51,13874.892102
-5194.403395,651,13914.42819
-3665.577033,518,13945.487268
-787.59094,110,13952.388649
-2308.24575,302,13974.194826
-2703.7769,368,13997.78055
-748.786371,111,14004.558641
-1395.033826,193,14016.037369
173765.591946,345,14038.847896
-1810.59427,231,14052.147925
6.375027,26,14053.878364
-401.542403,50,14056.724504
-212.641382,28,14058.40195
-1552.162639,199,14069.849806
433080.619833,215,14083.794772
-109.498548,18,14085.001129
-212.485759,50,14088.181344
-127.245714,22,14089.611455
-121.048535,14,14090.562102
-392.548994,83,14095.496051
-149.311688,28,14097.16656
32619.311165,128,14105.265265
-4276.772315,549,14140.990366
-2529.084512,317,14160.178521
-168.672069,30,14162.132191
-3634.860736,537,14194.293253
-85.96654,32,14196.298233
138257.428913,226,14211.386
-783.163932,109,14218.52875
-2471.529928,327,14239.61077
-714.975582,89,14244.943483
-9545.969882,1198,14320.779284
3342011.901533,109,14328.069427
-9484.661271,1198,14402.137487
-890.369636,142,14410.422015
-5574.109449,705,14456.457776
-785.391573,107,14463.473544
-1708.761529,218,14478.03487
-435.299876,90,14483.423654
-1496.98157,206,14496.976285
660781.023303,124,14505.298795
-144.445006,33,14507.390271
-169.769844,25,14509.031565
-5909.746954,777,14558.209578
-1844.858487,267,14574.228277
-324.171879,62,14578.201861
-355.53161,61,14581.903597
103660.343678,213,14596.657343
-446.010264,78,14601.453037
3735024.732598,565,14634.179672
-191.717198,38,14636.690595
-764.582841,135,14644.892107
-139.333767,17,14646.051978
-160.613875,32,14648.0912
-546.569027,74,14653.134354
-826.93515,118,14660.866698
-738.840915,98,14666.996775
-239.82667,29,14668.969154
-57.612327,56,14672.264496
-171.262968,23,14673.738938
-829.294193,128,14681.022498
-517.775703,70,14685.149982
-750.293316,122,14692.523679
-1560.349025,216,14705.980417
-2415.658788,309,14726.426387
-426.13193,82,14731.15732
-296.322239,52,14734.554323
1205002.357819,135,14743.31103
-307.586229,68,14747.528286
-131.2558,50,14750.457232
-486.005037,64,14754.233742
-6772.076976,856,14809.725701
-157.491265,29,14811.790848
-136.946385,61,14815.63996
-812.160189,124,14823.544325
-1001.146738,133,14830.842965
-542.823692,66,14834.529489
-4670.641164,579,14871.002886
-647.89298,102,14877.692862
-605.251518,74,14882.317297
-1073.234242,140,14891.152843
-431.184891,81,14896.035871
-1428.328575,210,14910.027513
-507.976659,62,14913.876591
140136.458119,178,14925.689562
644679.764102,300,14943.514252
-1882.138469,268,14959.483874
-999.148777,143,14967.923123
-892.720121,123,14975.797288
-229.618139,51,14979.091743
-405.742404,65,14983.265872
34495.711428,221,14997.833471
-7745.04041,999,15057.225958
-712.229517,111,15064.77637
-771.432869,109,15071.754984
-236.558152,58,15075.514152
-8830.644404,1115,15141.898488
-775.492302,108,15149.070495
-8679.742156,1170,15220.414964
-755.56348,95,15226.019731
-788.967452,108,15232.298689
-902.091284,111,15239.056103
-734.063262,105,15245.258087
843378.181603,192,15257.580135
2418588.106409,117,15264.519292
-3436.882805,435,15289.608253
669352.043096,331,15310.161326
-691.533396,116,15317.077756
-141.559864,37,15319.445329
-9444.178336,1198,15392.534876
-1630.275421,207,15404.929776
-1647.384059,233,15418.141259
-398.315499,55,15421.391488
-615.730518,80,15426.136572
-4618.224203,653,15466.904509
-114.237996,14,15467.977067
-460.940718,61,15471.631948
-3889.705334,495,15503.110731
-1851.299125,240,15519.12506
-7817.151224,1198,15592.746291
-4745.484274,613,15633.676363
67709.894083,212,15646.141229
-286.011946,62,15649.850961
-1990.132804,260,15665.19524
-105.818911,26,15666.83642
67471.242419,225,15681.068867
-290.808817,43,15683.831728
-303.002411,122,15690.671086
-328.483518,55,15694.052205
-268.784639,36,15696.176383
-42.129423,21,15697.545876
-264.169802,50,15700.704247
-2213.416398,316,15720.138269
-280.493937,69,15724.23368
-834.899264,136,15732.539162
-363.626092,86,15737.800429
-39.927818,39,15740.217496
-119.715108,30,15742.063045
-380.706916,54,15745.570986
-181.4327,24,15747.17283
-1727.195862,223,15761.564259
-626.105036,79,15766.155134
-252.401472,30,15768.070908
-2225.538482,375,15791.425715
-1201.272221,225,15804.909997
-1042.74091,135,15814.03953
2157045.117694,108,15820.908705
-102.585681,12,15821.756597
-1452.980489,208,15833.86457
-785.190147,105,15840.172909
-468.410142,81,15845.259351
-581.88294,100,15852.055938
308671.906913,103,15858.521095
-165.389205,34,15860.845048
-3974.383961,531,15893.664843
-1070.029451,156,15903.57753
-190.810339,33,15905.770885
-156.61998,34,15907.993117
-1405.611936,183,15919.538773
-371.604569,57,15923.017901
-732.490474,109,15929.49089
-332.617864,80,15934.323806
238155.68929,57,15937.801577
-2162.917462,283,15956.165402
-3541.772101,483,15985.133276
-312.108385,72,15989.446524
-108.222586,13,15990.347311
-109.953826,14,15991.32613
-218.558362,26,15992.987093
-1393.292895,367,16015.343357
-79.016883,10,16016.115905
-126.728181,22,16017.441522
-138.455014,36,16019.712167
-749.103156,121,16027.228777
-1129.408465,158,16036.794313
374587.905106,115,16044.28342
-137.347475,19,16045.554942
-116.966296,14,16046.523586
-182.07047,23,16047.92698
-2292.797202,335,16069.678022
-594.897032,82,16075.208373
-291.464921,136,16083.179614
-528.656503,88,16088.370398
-5695.452039,900,16143.21931
-424.623652,121,16150.535978
-380.673025,46,16153.183237
-359.213736,71,16157.651664
-324.728348,95,16163.4117
-2796.311457,397,16187.11484
-1727.595903,241,16201.284737
-274.834583,38,16203.791265
-6362.259348,820,16259.019125
-146.655438,38,16261.439467
861640.393521,243,16275.587291
-1652.72519,233,16289.785269
-1728.244515,234,16304.521932
-978.812298,142,16313.754467
-163.180302,20,16315.064848
-233.654691,36,16317.200278
-199.81023,37,16319.538829
-4156.656257,522,16357.52524
276372.624842,205,16370.320805
-1346.876781,176,16381.633055
-2373.66236,311,16400.637513
-222.476476,46,16403.536577
-730.236104,110,16410.717239
-857.92653,130,16418.794914
-760.240232,108,16425.361475
-101.28734,33,16427.376589
2478292.844011,130,16434.875202
321696.22127,125,16442.985171
1924148.883077,1198,16513.530025
-1884.026401,247,16529.866114
2554714.518155,305,16550.687323
-211.363083,26,16552.363029
-577.596154,86,16557.384758
-263.638703,37,16559.69073
