#{"t_start": 1627275264.902252, "env_id": null}
r,l,t
21.549788,3,60700.796903
17.652362,3,60734.239137
50.995522,3,60803.03416
26.376191,3,60844.895748
18.292752,3,60878.11379
47.959419,3,60946.015183
33.450034,3,60994.275728
15.901821,3,61024.150783
18.812097,3,61054.710372
8.062353,3,61075.327819
7.710126,3,61095.444155
20.691063,3,61130.499226
33.440121,3,61175.914358
16.959128,3,61207.324616
23.054758,3,61245.732802
13.479438,3,61271.338665
16.277042,3,61299.67827
14.698101,3,61325.673903
1.111045,3,61337.571995
19.248715,3,61371.532401
18.253733,3,61404.67793
28.711482,3,61449.403952
35.249207,3,61502.834878
10.395076,3,61525.507529
20.412855,3,61561.758615
3.077788,3,61576.182472
13.283635,3,61602.18809
18.683503,3,61633.046792
15.977235,3,61664.402267
22.846653,3,61702.446277
6.801673,3,61720.900642
20.644363,3,61768.155838
19.692137,3,61802.151871
8.591946,3,61821.372044
23.229424,3,61862.550292
10.344106,3,61886.349385
3.415109,3,61899.030244
57.885463,3,61981.848263
29.330824,3,62024.858262
67.845725,3,62118.038214
10.232481,3,62148.321332
14.071792,3,62178.262039
12.567706,3,62209.775629
0.713848,3,62219.234736
15.792319,3,62249.620258
39.862863,3,62307.565165
23.238862,3,62344.396184
10.402128,3,62366.390031
18.820813,3,62398.585813
3.35087,3,62413.722412
0.567871,3,62424.764418
44.472514,3,62486.384634
11.284348,3,62513.982788
27.047807,3,62555.548845
25.307954,3,62598.722561
30.245569,3,62644.910621
13.094952,3,62671.614394
50.639363,3,62742.282989
3.196316,3,62762.16349
37.608493,3,62816.956711
14.499834,3,62841.602765
31.110274,3,62887.592597
28.198234,3,62931.683269
48.605894,3,62998.408298
17.840019,3,63029.713623
37.692946,3,63083.050786
46.336219,3,63146.487785
37.771884,3,63201.670407
40.857013,3,63261.720896
26.867284,3,63302.57577
8.474568,3,63322.073865
20.651432,3,63358.212807
9.619358,3,63382.056166
37.820236,3,63434.757019
21.084511,3,63469.472045
32.698923,3,63516.635115
20.66287,3,63551.848382
19.216587,3,63584.607997
43.973982,3,63650.69821
15.910827,3,63680.093504
62.346301,3,63772.720464
31.981925,3,63819.5094
11.565169,3,63842.022206
18.199808,3,63874.459278
13.558853,3,63899.924555
32.51312,3,63948.112325
6.437109,3,63966.980465
33.276424,3,64033.010129
22.630353,3,64068.786969
38.911322,3,64125.502415
54.912395,3,64201.557732
26.803945,3,64244.115782
12.713789,3,64269.751038
11.897872,3,64291.421844
10.933536,3,64314.867351
27.11726,3,64354.068142
6.418269,3,64370.962454
26.006487,3,64413.412157
26.476771,3,64454.833992
8.799557,3,64473.52202
7.368747,3,64492.139446
14.251362,3,64516.674459
16.775199,3,64546.413257
48.990614,3,64615.627249
8.545072,3,64634.912286
24.495564,3,64675.03703
32.581984,3,64723.450051
18.457125,3,64755.028449
3.057958,3,64773.545941
25.484846,3,64820.174502
16.238413,3,64849.279965
11.060808,3,64870.95211
35.280813,3,64921.255615
20.036668,3,64957.92676
5.975094,3,64974.89578
10.68074,3,65023.636199
20.971297,3,65060.011758
20.874589,3,65097.307389
16.586629,3,65134.928982
23.861923,3,65173.56365
37.131495,3,65229.176673
39.661932,3,65287.206645
5.137401,3,65302.482547
19.951989,3,65348.282537
13.207299,3,65382.469737
18.544236,3,65415.418411
5.458486,3,65432.413095
25.50177,3,65474.001251
35.812645,3,65525.474817
21.250896,3,65560.231168
8.179951,3,65578.824937
29.366075,3,65624.319898
26.593883,3,65666.32821
23.568399,3,65702.046996
7.413116,3,65723.330185
13.60641,3,65749.994152
17.287764,3,65785.060992
58.730648,3,65864.623682
44.852416,3,65927.73691
14.291966,3,65954.271363
24.271321,3,65996.581668
33.625065,3,66048.508687
58.957703,3,66127.611226
2.420278,3,66145.156748
14.62444,3,66173.093739
27.453988,3,66215.239098
31.20908,3,66281.315198
22.549982,3,66317.860343
0.074909,3,66331.061064
24.223336,3,66370.138893
15.763288,3,66401.51632
12.412488,3,66425.182623
27.966693,3,66466.494114
39.540036,3,66523.832913
4.199545,3,66541.344921
18.595833,3,66573.14071
10.690793,3,66596.039141
42.832476,3,66657.608188
15.290371,3,66689.055512
2.355115,3,66701.159348
35.826688,3,66756.16534
16.452103,3,66784.635856
7.68971,3,66804.157569
43.705217,3,66863.837564
18.925795,3,66899.9042
8.109904,3,66918.822757
30.300637,3,66963.335487
18.598464,3,66995.344164
41.68074,3,67057.188662
8.18672,3,67076.564419
19.163628,3,67109.303309
33.86399,3,67162.631064
9.096261,3,67183.145615
23.49428,3,67220.12505
19.080555,3,67253.672929
10.941355,3,67277.517352
43.360021,3,67341.710154
11.26994,3,67369.308743
14.342898,3,67396.090659
23.628558,3,67435.224471
15.590526,3,67462.718176
18.640431,3,67494.773648
32.794904,3,67549.144128
51.866163,3,67618.057276
46.458588,3,67683.227156
13.505164,3,67708.952719
47.441078,3,67778.431664
42.901747,3,67841.478797
13.143299,3,67866.308599
26.624627,3,67906.036684
17.164777,3,67936.782387
37.402901,3,67991.390324
42.374515,3,68050.065569
20.984439,3,68089.009418
37.955395,3,68142.706484
12.67193,3,68168.527108
21.297214,3,68203.009742
5.06011,3,68218.920398
16.744406,3,68248.609792
44.558683,3,68311.849374
30.755691,3,68355.235378
16.089866,3,68385.270411
51.668386,3,68460.945646
49.529622,3,68530.922168
8.077007,3,68551.710001
24.581649,3,68589.8383
3.569012,3,68607.429031
29.163639,3,68653.402042
27.117838,3,68695.464743
20.451601,3,68731.457905
24.023488,3,68769.065522
5.300047,3,68789.434551
22.259771,3,68824.463051
26.11134,3,68865.96478
23.679196,3,68904.779166
43.583417,3,68966.767209
6.537189,3,68983.611364
27.127876,3,69025.623036
11.791391,3,69049.294965
16.817933,3,69082.28676
24.655364,3,69123.190822
9.872116,3,69150.187535
32.760264,3,69197.512136
0.689566,3,69208.267483
5.568106,3,69235.785216
20.08878,3,69269.744089
7.413058,3,69293.976707
18.603207,3,69325.576655
28.953164,3,69370.049344
9.520007,3,69396.158928
39.870424,3,69453.101377
10.392238,3,69477.234143
22.56487,3,69514.819998
12.328555,3,69538.261124
6.975499,3,69555.204548
24.242703,3,69593.893543
5.48407,3,69610.305026
18.338116,3,69643.481551
5.35237,3,69662.520345
17.411538,3,69694.532903
21.111058,3,69745.293551
3.581499,3,69765.247222
22.105222,3,69799.663626
16.401971,3,69828.841684
23.537914,3,69868.119609
29.191378,3,69913.0898
29.272189,3,69957.711803
38.414197,3,70013.77648
23.871658,3,70053.24909
33.223204,3,70104.090917
7.616382,3,70123.522174
14.284223,3,70153.825292
17.209689,3,70183.084706
7.802709,3,70201.269624
41.217083,3,70258.612414
19.665505,3,70295.168586
13.958407,3,70323.121464
18.953796,3,70356.97298
3.89117,3,70370.681416
30.910838,3,70419.417651
40.665837,3,70478.436086
20.479639,3,70513.512329
16.526094,3,70543.379203
39.533099,3,70599.515729
55.228272,3,70679.8402
19.142068,3,70711.296199
62.887966,3,70795.655029
9.71812,3,70820.391803
19.292881,3,70853.51642
32.487754,3,70902.324433
28.691478,3,70947.615916
6.324251,3,70964.723334
15.682011,3,70995.573379
32.277368,3,71043.720665
2.480491,3,71055.572636
57.50125,3,71134.202719
12.03373,3,71160.902958
26.96603,3,71202.653641
43.091602,3,71263.112576
21.714966,3,71304.380806
42.874207,3,71364.836741
17.845742,3,71396.564686
23.772925,3,71441.543486
16.289754,3,71472.122622
13.818704,3,71498.461347
18.281664,3,71529.989262
18.998364,3,71565.359154
36.292505,3,71618.209111
11.360613,3,71642.706928
26.443023,3,71684.300327
15.663439,3,71713.399882
6.610196,3,71730.681411
31.447392,3,71778.411987
14.600224,3,71805.206978
31.231027,3,71853.901411
3.694981,3,71868.67933
37.113462,3,71926.818073
13.325097,3,71953.778301
29.016342,3,71998.804517
12.157817,3,72023.318638
14.021395,3,72060.15975
21.83867,3,72097.441475
24.244421,3,72138.140216
26.75106,3,72179.148407
4.934953,3,72194.97171
7.955267,3,72217.234481
23.025241,3,72258.165429
13.002496,3,72284.43885
19.009787,3,72318.324486
6.968671,3,72338.161718
17.508206,3,72372.33325
9.309661,3,72393.705279
13.174711,3,72420.886057
0.442335,3,72430.060636
29.979354,3,72479.813044
34.127236,3,72531.700302
14.378388,3,72558.297872
15.972029,3,72590.623729
16.431572,3,72620.706736
12.617036,3,72646.675546
45.282217,3,72711.066583
27.384831,3,72751.901115
26.971062,3,72793.855107
0,3,72802.252414
6.927806,3,72819.604699
18.55532,3,72853.351385
14.95512,3,72883.703749
16.118108,3,72915.345103
41.012646,3,72974.515388
35.434965,3,73030.761008
46.818011,3,73098.062629
14.007142,3,73124.761255
32.258814,3,73173.177767
13.905322,3,73205.241153
40.098101,3,73266.415162
21.673135,3,73302.259294
4.679831,3,73319.193556
10.084318,3,73341.022861
5.276794,3,73357.615492
21.311936,3,73394.469327
45.070134,3,73454.699922
11.814318,3,73481.14198
46.813769,3,73553.153635
52.686179,3,73625.47939
10.790011,3,73649.183976
23.380315,3,73689.61519
2.603287,3,73702.352763
16.619364,3,73732.697072
53.980506,3,73804.649051
14.073148,3,73830.988968
42.533975,3,73891.678446
16.344196,3,73919.79616
9.945545,3,73941.769953
42.614131,3,74009.659603
23.934903,3,74049.720145
13.902095,3,74079.075834
21.712171,3,74113.334965
49.755504,3,74180.298558
26.275521,3,74222.425481
22.023473,3,74259.033308
14.999644,3,74286.107057
12.139549,3,74311.835852
31.887152,3,74362.089318
13.145403,3,74389.843313
40.25551,3,74446.767313
9.882604,3,74469.817424
18.342609,3,74502.03133
17.800799,3,74534.614716
14.023742,3,74565.637638
49.19054,3,74630.9785
4.061475,3,74646.161351
13.941263,3,74673.56173
11.657458,3,74697.530928
16.513614,3,74726.473165
19.397277,3,74759.050942
29.010574,3,74803.002481
17.997302,3,74836.786281
36.641638,3,74891.478877
26.240996,3,74932.141181
18.592228,3,74964.099616
34.388984,3,75010.931839
30.434952,3,75058.583747
46.383677,3,75121.751213
18.828393,3,75153.063653
17.277725,3,75186.695884
21.695215,3,75241.831229
30.708466,3,75286.542075
8.195005,3,75306.905437
6.712812,3,75325.91968
18.575614,3,75365.341009
9.604182,3,75388.473591
17.054775,3,75417.460865
18.16937,3,75449.944986
10.942367,3,75472.894058
15.874127,3,75501.296519
21.008202,3,75539.771465
30.527219,3,75587.946822
24.659984,3,75627.864049
13.959109,3,75653.265433
19.229874,3,75684.484372
21.767325,3,75718.479089
1.040982,3,75733.102126
2.800314,3,75758.3578
32.366447,3,75805.83063
27.528647,3,75845.966854
19.984749,3,75881.549357
12.290192,3,75907.425909
10.626496,3,75928.839226
28.796043,3,75971.533445
27.798073,3,76023.547668
23.811368,3,76062.298424
5.521468,3,76085.479692
21.224738,3,76121.207405
27.009264,3,76162.317581
21.30527,3,76200.008533
25.444891,3,76240.098328
8.347354,3,76260.994961
8.259161,3,76292.670278
57.11308,3,76372.315604
0.812945,3,76387.712623
22.750772,3,76422.275398
8.277441,3,76447.01805
17.812359,3,76480.851476
5.749118,3,76510.288551
17.813002,3,76542.334008
15.345933,3,76570.550781
23.784671,3,76609.696653
3.418382,3,76639.573014
78.283935,3,76741.257361
7.540423,3,76760.99494
11.823956,3,76785.368836
10.96431,3,76809.895995
36.864126,3,76868.077246
26.429612,3,76911.611075
26.086366,3,76953.695572
14.394925,3,76980.109257
19.909262,3,77012.367491
18.059969,3,77046.710975
13.937589,3,77073.407336
8.365638,3,77095.372748
15.612663,3,77129.218862
12.471795,3,77155.46328
13.990199,3,77182.284893
7.746362,3,77201.378153
8.665858,3,77223.153647
32.623799,3,77272.11294
30.634836,3,77315.913759
4.371465,3,77343.966292
11.015933,3,77374.489748
28.718758,3,77419.953517
18.382473,3,77451.180697
4.681238,3,77466.92046
30.088429,3,77516.26048
0.931004,3,77527.275528
12.623747,3,77556.301158
21.059208,3,77591.814758
5.389279,3,77610.155349
21.792138,3,77645.514035
25.026959,3,77687.641267
14.346535,3,77712.716277
18.296987,3,77753.230829
11.479631,3,77775.989637
21.588979,3,77812.037019
15.464801,3,77841.587934
13.349367,3,77866.612111
13.289742,3,77892.233667
8.628845,3,77912.337854
31.598528,3,77961.614485
26.354243,3,78009.21701
18.918339,3,78041.828395
7.747669,3,78066.413725
28.99103,3,78111.172876
6.926285,3,78139.74353
21.801142,3,78176.058874
6.233808,3,78192.587995
34.753228,3,78244.865479
10.843154,3,78267.374451
34.489043,3,78317.43344
18.658109,3,78352.162666
16.455595,3,78380.815809
15.892969,3,78410.400393
3.23702,3,78427.72749
8.357239,3,78470.520922
27.012949,3,78513.37191
21.395624,3,78550.033119
36.897633,3,78601.811022
8.967984,3,78622.729722
29.031405,3,78670.153579
21.601659,3,78704.019962
29.299282,3,78747.466012
25.771033,3,78788.446758
41.688148,3,78848.570901
8.81361,3,78870.650468
13.001833,3,78901.776661
10.824612,3,78924.497216
13.312581,3,78950.292066
32.879676,3,79013.166612
13.251605,3,79038.890426
26.969349,3,79080.891486
39.151018,3,79137.930868
20.756399,3,79175.001664
36.878874,3,79229.712481
20.474221,3,79268.110287
21.713309,3,79304.602523
19.331084,3,79336.213824
7.986677,3,79359.468433
38.035179,3,79413.36371
21.222527,3,79448.947114
18.828126,3,79484.679101
26.878865,3,79528.258979
29.393507,3,79573.081231
21.667652,3,79609.607711
5.83655,3,79626.796612
30.732847,3,79672.865783
22.069629,3,79710.92952
43.884372,3,79773.996081
29.682987,3,79818.978264
24.631289,3,79856.526731
29.679659,3,79908.642675
38.465812,3,79963.037138
35.330933,3,80014.900891
14.821954,3,80043.756868
29.093343,3,80090.773969
20.500308,3,80127.265028
8.890048,3,80148.367281
24.820978,3,80187.263769
25.751006,3,80228.385532
35.601804,3,80280.031287
24.129509,3,80319.934553
10.900312,3,80344.297142
16.785684,3,80377.19984
13.863284,3,80403.402416
40.030281,3,80462.287801
29.82182,3,80507.146815
57.489949,3,80593.439206
21.683826,3,80630.208827
55.31594,3,80710.217842
18.533089,3,80743.34461
9.509871,3,80779.907021
19.10044,3,80814.748183
40.463219,3,80876.961139
17.46157,3,80906.022538
13.917334,3,80932.951819
10.645444,3,80959.744289
21.877919,3,80995.174893
10.961599,3,81032.352994
16.69491,3,81066.501978
11.188866,3,81096.615809
41.433423,3,81152.877478
37.987231,3,81214.105552
18.183035,3,81249.280263
9.845374,3,81273.315673
24.949479,3,81316.007426
11.621565,3,81339.630493
29.480582,3,81385.738385
5.73967,3,81402.854183
20.568635,3,81443.806734
22.190204,3,81478.779321
17.569904,3,81508.855528
22.382739,3,81545.624774
7.96563,3,81569.419745
6.186566,3,81598.811576
13.559366,3,81625.616068
11.301223,3,81649.357369
15.779712,3,81696.134453
11.549356,3,81718.83638
11.684331,3,81745.869493
28.46974,3,81792.754275
38.190363,3,81848.69006
22.016627,3,81884.919162
35.242745,3,81934.568599
16.622613,3,81976.090368
56.745755,3,82057.063891
11.293736,3,82082.68655
16.50374,3,82116.032627
62.997822,3,82201.107939
13.796151,3,82230.147366
7.567466,3,82254.02305
17.437227,3,82287.338504
21.328597,3,82321.91844
36.637767,3,82377.262843
8.73917,3,82397.812538
15.11686,3,82427.299818
28.843129,3,82472.456431
28.921456,3,82530.221028
18.486535,3,82563.884243
