#{"t_start": 1626699814.037848, "env_id": null}
r,l,t
143.679193,17,2111.368356
-12.604986,37,2113.963749
142.134358,62,2117.953691
85.395089,51,2121.487099
27.213963,75,2126.508849
154.86776,43,2129.607024
-64.684433,38,2132.278991
1.937813,34,2134.797482
2.915958,8,2135.802517
-18.035879,7,2136.713003
47.611491,22,2138.421
-22.824293,17,2139.870626
370.679555,50,2143.229563
-13.115701,23,2145.074746
-34.42128,52,2148.582664
-38.93765,7,2149.498646
0.447014,14,2150.816237
80.496398,18,2152.345395
63.859553,36,2154.887274
-138.003207,39,2157.602477
147.783225,70,2162.180109
89.845455,63,2166.370857
60.970068,53,2169.919415
89.680264,72,2174.881106
111.745213,54,2178.663591
60.697385,34,2181.110478
11.170392,47,2184.45964
544.92213,109,2191.440073
8.910585,24,2193.357268
241.353827,44,2196.340028
721.036843,118,2204.101842
13.418995,42,2207.105438
-693.012356,116,2214.418891
-7.684867,41,2217.426318
397.60093,97,2223.555671
335.183113,159,2233.70373
339.544337,102,2240.398119
-19.19332,104,2246.676388
77.877081,44,2249.879894
91.396003,14,2251.188108
-26.714373,13,2252.489882
20.40565,22,2254.218092
-37.57108,12,2255.425292
186.655918,32,2257.897008
389.373687,118,2265.353806
-15.175969,10,2266.446524
238.698077,102,2272.805996
-26.04592,51,2276.258045
205.619931,40,2279.145631
-51.334434,13,2280.381767
187.183811,95,2286.303764
224.969879,109,2293.34033
180.060799,42,2296.418289
42.252131,121,2304.525346
-37.254393,11,2305.698592
-33.433936,11,2306.858018
-53.721582,35,2309.375666
6.989201,24,2311.275905
47.931939,87,2317.660239
8.939258,45,2320.977973
16.849893,28,2323.08799
127.350472,170,2333.805414
167.54852,69,2338.573648
20.90463,59,2342.703607
58.649118,55,2346.41009
28.734258,179,2357.432425
128.268769,71,2362.211103
150.177812,88,2367.984575
-36.872299,24,2369.885064
695.272619,105,2376.806501
14.27183,34,2379.265671
674.379042,125,2387.131393
814.380936,100,2393.455221
-38.816666,8,2394.481418
5.863333,15,2395.951137
-31.39862,14,2397.250421
943.477237,109,2403.95709
442.447318,105,2410.288652
65.651581,43,2413.370181
-41.495362,12,2414.516795
3.719453,22,2416.314118
262.689659,87,2422.331156
964.530421,200,2435.793871
284.34896,74,2440.930881
4.053165,30,2443.157002
98.789285,77,2448.429996
362.072755,103,2455.134815
322.662613,72,2459.795405
23.115848,25,2461.686745
202.635879,91,2467.484489
-20.54825,12,2468.687648
59.511777,49,2472.020009
112.328325,64,2476.381958
-21.410519,9,2477.39583
1214.120187,153,2487.29127
-152.002687,30,2489.519788
58.031232,51,2492.964494
-179.349012,68,2497.451785
741.234623,103,2504.117758
754.041639,101,2510.52986
478.394477,104,2517.224578
315.769415,101,2523.760918
749.859087,96,2530.038249
411.21767,108,2536.935138
-18.385326,11,2538.088581
-315.503636,59,2542.031201
-58.95791,46,2545.330792
1484.832553,199,2557.613278
33.779518,18,2559.196204
137.196511,86,2565.019392
322.325779,76,2570.068353
81.237651,49,2573.410593
109.003831,98,2579.657529
-116.757084,34,2582.239001
78.406505,33,2584.585164
791.946584,144,2593.458344
6.774988,8,2594.468276
113.835097,41,2597.456892
128.389195,114,2604.812746
320.114021,126,2612.840961
72.229333,38,2615.639014
172.238144,58,2619.53255
908.112733,143,2628.383153
-23.420223,7,2629.341319
67.260549,42,2632.313976
73.635344,47,2635.435964
-27.654263,7,2636.365715
-21.018552,6,2637.25201
14.513273,8,2638.243652
38.83612,44,2641.368699
63.906163,49,2644.628311
161.759321,103,2651.027396
21.82092,31,2653.406931
568.644758,168,2664.520423
43.221526,114,2671.984676
-10.157268,29,2674.18101
122.95768,69,2678.625329
883.360797,129,2686.411613
-14.540512,7,2687.343453
-29.257065,48,2690.573715
-52.518561,37,2693.206402
-19.916818,8,2694.231729
233.873814,74,2699.077934
82.537832,33,2701.536753
-494.367782,85,2706.71113
-2.261467,14,2708.127645
1036.178433,143,2716.897182
92.124984,75,2721.901041
170.54019,85,2727.333018
251.800371,99,2733.590923
-13.555587,6,2734.484849
490.33919,190,2746.123261
118.660847,67,2750.557248
67.267936,67,2755.0044
-60.525287,64,2759.086719
-32.615552,36,2761.643385
221.178156,59,2765.642369
12.983264,9,2766.721398
84.830649,116,2773.979293
542.533367,151,2783.212931
50.754255,46,2786.410154
-6.429808,28,2788.518913
11.877069,24,2790.42557
277.411859,95,2796.661722
