#{"t_start": 1627031142.1006758, "env_id": null}
r,l,t
7.44647,2,7322.085954
37.246816,2,7394.004282
6.945784,2,7416.327431
4.69351,2,7432.224076
26.455274,2,7485.724783
19.527655,2,7530.030729
1.505747,2,7540.190695
11.875389,2,7570.737961
37.774448,2,7644.242524
40.828274,2,7720.484715
0.446461,2,7727.348459
14.551342,2,7763.369354
32.090152,2,7825.561062
9.594169,2,7850.784351
29.40192,2,7910.695721
14.812551,2,7947.224865
6.345358,2,7965.725033
17.928512,2,8003.821187
27.281097,2,8053.985866
0.673731,2,8061.488712
60.999738,2,8174.34102
12.212967,2,8205.544461
27.138914,2,8255.081162
72.783818,2,8391.543994
39.447841,2,8469.903427
0.488936,2,8477.799112
20.74305,2,8521.63439
24.677706,2,8569.605698
23.787297,2,8617.467191
12.320397,2,8646.792589
1.237369,2,8656.43802
0.247524,2,8662.49298
3.801347,2,8677.706447
4.136656,2,8693.725961
29.75746,2,8749.272985
34.787247,2,8818.393185
15.32024,2,8852.232513
13.014944,2,8884.352084
0.938334,2,8892.985279
6.729511,2,8913.290455
9.377103,2,8938.345023
31.941958,2,9003.696271
19.743453,2,9047.289256
36.602663,2,9124.493026
0.31499,2,9131.925569
0.396177,2,9139.480004
3.932455,2,9153.524099
34.061952,2,9223.882581
14.991852,2,9258.444883
9.867021,2,9282.293392
6.099249,2,9299.798477
4.434487,2,9315.016895
0.261848,2,9321.514513
3.999483,2,9337.124621
42.225735,2,9421.654977
6.837926,2,9442.069795
4.166131,2,9459.261851
4.473397,2,9475.910105
15.304879,2,9511.419827
33.13202,2,9573.00966
35.036159,2,9645.746166
26.065416,2,9703.5862
5.242048,2,9718.140008
26.482494,2,9771.392829
17.642726,2,9811.856163
44.000441,2,9895.247721
59.870147,2,10011.228963
9.271617,2,10035.359398
31.917549,2,10099.088352
47.475451,2,10193.779116
67.058525,2,10326.87508
22.50138,2,10376.102811
6.859618,2,10396.5823
0.243358,2,10403.334283
0.564733,2,10410.794786
1.342157,2,10420.745146
4.700786,2,10437.521065
1.184504,2,10447.38578
21.217492,2,10490.336414
25.76019,2,10545.955086
17.51823,2,10586.109095
31.090696,2,10650.604947
12.580658,2,10679.19782
1.533719,2,10689.098262
34.131547,2,10762.401451
45.966782,2,10850.570559
18.929689,2,10890.021866
32.552624,2,10952.716851
