#{"t_start": 1626793130.9445336, "env_id": null}
r,l,t
-228.35584,95,10438.837406
-28.954061,8,10440.075406
-458.139474,95,10447.528835
-475.520192,195,10461.951509
-848.482268,196,10476.628456
-599.577952,96,10483.480189
-876.307315,296,10503.595087
-1036.990911,196,10517.770458
-94.505424,96,10524.181988
57.2515,497,10558.326139
-616.212742,294,10579.129972
-207.46348,94,10586.573707
-683.835292,113,10594.298364
167.484011,68,10599.247519
294.431549,61,10603.784048
-150.172233,27,10606.17987
-558.81486,195,10619.68203
-108.388716,38,10622.769522
-449.205884,295,10643.590776
-43.249894,11,10644.898129
-690.009948,195,10659.294878
199.015367,197,10673.129125
-524.627543,173,10685.461506
-437.844775,130,10694.852042
733.092098,98,10701.298253
-28.510078,197,10715.433004
-322.437834,79,10722.01309
39.412401,95,10728.546401
-373.761712,196,10741.85888
-237.685057,150,10752.48359
-343.042759,96,10759.05056
343.239974,196,10772.828647
-234.913943,95,10779.452534
-396.657526,94,10786.051437
-542.251229,96,10793.482561
275.733855,195,10808.000082
72.641174,95,10814.974958
-78.754384,95,10821.880462
-258.119678,96,10829.604672
-303.004487,196,10844.566763
-964.361389,395,10874.668505
-83.877581,19,10876.596602
-566.667887,106,10884.12657
-83.954341,25,10886.322275
-593.522565,96,10893.200279
-436.000325,95,10899.929694
-443.228324,96,10907.25119
-24.741197,26,10909.363741
-1004.754995,200,10923.422105
-389.531524,96,10931.08412
-1069.043852,194,10944.377983
112.268514,95,10951.346539
-23.991697,7,10952.353505
-3.604917,7,10953.385152
-107.543722,98,10961.058674
-30.409531,8,10962.162789
-242.63475,117,10970.670956
-373.409357,98,10978.041826
-346.675179,94,10985.384392
-531.477558,92,10992.249399
-1008.708129,195,11005.653701
-746.954876,395,11032.349589
-196.980669,95,11039.129498
-904.434262,195,11053.022591
398.550918,107,11061.116841
160.810993,96,11067.889758
-603.94568,295,11086.856138
-189.978767,196,11100.193526
-108.993448,57,11104.400242
-307.51506,97,11111.730969
-223.61291,96,11118.529275
29.330192,95,11124.823169
-60.725427,13,11126.270256
-100.794931,202,11139.793441
295.719148,298,11162.129148
413.415302,96,11169.111902
-272.000963,199,11183.170208
-331.510426,195,11196.41466
-431.112901,94,11203.180936
-599.426275,137,11212.47631
-127.665915,95,11219.084044
-234.706059,95,11225.995069
-270.371621,96,11233.272281
-796.910291,195,11246.896153
579.898409,97,11253.870889
-246.472435,94,11261.24053
-1216.634666,195,11275.327052
-1396.321923,314,11296.877074
-667.256846,295,11316.494703
-385.003328,196,11330.412503
-394.2585,97,11338.081295
-736.260401,196,11352.239869
264.731682,197,11365.955769
-337.79915,96,11372.823929
58.991926,194,11385.91644
-87.885133,20,11387.719363
-1841.208822,296,11410.125638
-201.596467,32,11412.773128
-1445.510524,295,11433.738906
-48.370383,14,11435.262841
-1426.823658,307,11455.909247
-204.685636,96,11462.802685
-506.136109,197,11476.628776
-91.805014,196,11490.578077
-472.60812,124,11498.699531
-23.345795,10,11499.934636
-280.613127,97,11507.27583
-195.986156,96,11514.085442
-700.498071,296,11535.408471
-277.332305,95,11542.060052
-341.961972,95,11549.327454
154.324757,108,11557.021428
-424.043813,96,11564.395843
-1098.531778,295,11582.806791
-248.303365,96,11589.691645
126.424228,107,11597.504451
-409.847266,97,11604.741443
-507.813736,95,11611.764948
-1241.711902,193,11625.191722
-403.09836,96,11632.176332
-1014.798226,296,11652.973275
-80.469598,95,11659.802982
-540.463504,97,11666.776911
